圱		qian1	/a field of three li/old variant of 阡[qian1]/
圱		su2	/old variant of 俗[su2]/
圳		zhen4	/(dialect) drainage ditch between fields (Taiwan pr. [zun4])/used in place names, notably 深圳[Shen1 zhen4]/
圴		zhuo2	/footprint/
圻		qi2	/boundary/a border/
圾		ji1	/see 垃圾[la1 ji1]/Taiwan pr. [se4]/
址		zhi3	/location/site/
坂		ban3	/variant of 阪[ban3]/
坆		fen2	/variant of 墳|坟[fen2]/grave/tomb/
坆		mei2	/variant of 梅[mei2]/plum/
均		jun1	/equal/even/all/uniform/
坈		keng1	/old variant of 坑[keng1]/pit/hole/
坊		Fang1	/surname Fang/
坊		fang1	/lane (usually as part of a street name)/memorial archway/
坊		fang2	/workshop/mill/Taiwan pr. [fang1]/
坋		ben4	/dust/to dust/a bank of earth/to bring together/to dig/also pr. [fen4]/
坌		ben4	/variant of 坋[ben4]/old variant of 笨[ben4]/
坍		tan1	/to collapse/
坎		kan3	/pit/threshold/one of the Eight Trigrams 八卦[ba1 gua4], symbolizing water/☵/
坐		Zuo4	/surname Zuo/
坐		zuo4	/to sit/to take a seat/to take (a bus, airplane etc)/to bear fruit/variant of 座[zuo4]/
坑		keng1	/hole/pit/tunnel/to defraud/
坒		bi4	/to compare/to match/to equal/
坓		jing3	/variant of 阱[jing3]/
坕		jing1	/old variant of 經|经[jing1]/
坡		po1	/slope/CL:個|个[ge4]/sloping/slanted/
坤		kun1	/one of the Eight Trigrams 八卦[ba1 gua4], symbolizing earth/female principle/☷/ancient Chinese compass point: 225° (southwest)/
坦		tan3	/flat/open-hearted/level/smooth/
坨		tuo2	/see 坨子[tuo2 zi5]/
坩		gan1	/crucible/
坪		ping2	/a plain/ping, unit of area equal to approx. 3.3058 square meters (used in Japan and Taiwan)/
坫		dian4	/stand for goblets/
坭		ni2	/variant of 泥[ni2]/
坯		pi1	/blank (e.g. for a coin)/unburnt earthenware/semifinished product/Taiwan pr. [pei1]/
坰		jiong1	/environs/wilderness/
坱		yang3	/fine dust/plentiful/vast/
坲		fo2	/(of dust) to rise in the air/
坳		ao4	/a depression/cavity/hollow/
坴		lu4	/a clod of earth/land/
坵		qiu1	/variant of 丘[qiu1]/hillock/
坷		ke3	/uneven (path)/unfortunate (in life)/
坻		chi2	/islet/rock in river/
坻		di3	/place name/
坼		che4	/to crack/to split/to break/to chap/
坿		fu4	/variant of 附[fu4]/
垂		chui2	/to hang (down)/droop/dangle/bend down/hand down/bequeath/nearly/almost/to approach/
垃		la1	/see 垃圾[la1 ji1]/Taiwan pr. [le4]/
垈		dai4	/used in place names/Japanese -nuta/Korean -dae/
型		xing2	/mold/type/style/model/
垌		dong4	/field/farm/used in place names/
垍		ji4	/hard earth/
垓		gai1	/boundary/
垔		yin1	/to restrain/to dam a stream and change its direction/a mound/
垕		hou4	/thick/
垖		dui1	/old variant of 堆[dui1]/
垗		zhao4	/sacrifice/
垚		yao2	/variant of 堯|尧, legendary emperor Yao, c. 2200 BC/embankment/
垛		duo3	/battlement/target/
垛		duo4	/pile/
垜		duo3	/variant of 垛[duo3]/
垝		gui3	/to destroy/to damage/dilapidated/collapsed/
垞		cha2	/mound/small hill/(used in place names)/
垟		yang2	/clay sheep buried with the dead/
垠		yin2	/limit/border/river bank/
垡		fa2	/to turn the soil/upturned soil/(used in place names)/
垢		gou4	/dirt/disgrace/
垣		yuan2	/wall/
垤		die2	/anthill/mound/
垧		shang3	/unit of land area (equivalent to 10 or 15 mǔ 畝|亩[mu3] in parts of northeast China, but only 3 or 5 mǔ in northwest China)/
垮		kua3	/to collapse/to break or wear down/to defeat/
垯		da5	/see 圪垯, lump/pimple/mound/
垵		an3	/(used in place names)/variant of 埯[an3]/
垺		pou2	/extremely large/
垾		han4	/small dike/
垿		xu4	/earthern goblet stand also known as 反坫[fan3 dian4] (old)/old variant of 序/
埀		chui2	/old variant of 垂[chui2]/
埂		geng3	/strip of high ground/low earth dyke separating fields/
埃		Ai1	/abbr. for Egypt 埃及[Ai1 ji2]/
埃		ai1	/dust/dirt/angstrom/phonetic ai or e/
埄		beng3	/variant of 埲[beng3]/
埄		feng1	/landmark used during the Song Dynasty (960-1279 AD)/
埆		que4	/(of land) barren/stony/
埇		yong3	/raised path/
埈		jun4	/variant of 峻[jun4]/
埋		mai2	/to bury/
埋		man2	/to blame/
埌		lang4	/wasteland/wild/
城		cheng2	/city walls/city/town/CL:座[zuo4],道[dao4],個|个[ge4]/
埏		shan1	/to mix water with clay/
埏		yan2	/boundary/
埒		lie4	/(literary) equal/enclosure/dike/embankment/Taiwan pr. [le4]/
埔		bu4	/port/wharf/pier/
埔		pu3	/port/flat land next to a river or ocean/
埕		cheng2	/earthen jar/
埗		bu4	/wharf/dock/jetty/trading center/port/place name/
埛		jiong1	/old variant of 坰[jiong1]/
埜		ye3	/old variant of 野[ye3]/
埝		nian4	/earth embankment used to hold back or retain water/dike around a paddy field/
域		yu4	/field/region/area/domain (taxonomy)/
埠		bu4	/wharf/port/pier/
埡		ya1	/(dialect) strip of land between hills/used in place names/also pr. [ya4]/
埤		pi2	/low wall/
埦		wan3	/variant of 碗[wan3]/
埧		ju4	/diked pond/
埫		shang3	/variant of 垧[shang3]/Taiwan pr. [chong3]/
埫		tang3	/flat land/(used in place names)/
埭		dai4	/dam/
埯		an3	/hole in the ground to plant seeds in/to make a hole for seeds/to dibble/
埰		cai4	/old variant of 采[cai4]/
埲		beng3	/see 塕埲[weng3 beng3]/classifier for walls (Cantonese)/
埳		kan3	/old variant of 坎[kan3]/pit/hole/
埴		zhi2	/soil with large clay content/
埵		duo3	/solid earth/
埶		yi4	/skill/art/
執		zhi2	/to execute (a plan)/to grasp/
埸		yi4	/border/
培		pei2	/to bank up with earth/to cultivate (lit. or fig.)/to train (people)/
基		ji1	/base/foundation/basic/radical (chemistry)/(slang) gay/
埼		qi2	/headland/
埽		sao4	/dike/old variant of 掃|扫[sao4]/
堀		ku1	/cave/hole/
堂		tang2	/(main) hall/large room for a specific purpose/CL:間|间[jian1]/relationship between cousins etc on the paternal side of a family/of the same clan/classifier for classes, lectures etc/classifier for sets of furniture/
堃		kun1	/variant of 坤[kun1]/
堄		ni4	/parapet/
堅		jian1	/strong/solid/firm/unyielding/resolute/
堆		dui1	/to pile up/to heap up/a mass/pile/heap/stack/large amount/
堇		jin3	/clay/old variant of 僅|仅[jin3]/violet (plant)/
堈		gang1	/earthen jug, crock, cistern/
堉		yu4	/fertile soil/
堊		e4	/to whitewash/to plaster/
堋		peng2	/target in archery/
堌		gu4	/place name/
堍		tu4	/side of bridge/
堎		ling2	/mound/tomb/
堖		nao3	/small hill/used in geographic names/
堘		cheng2	/variant of 塍[cheng2]/
堙		yin1	/bury/mound/to dam/close/
堝		guo1	/crucible/
堞		die2	/battlements/
堠		hou4	/mounds for beacons/
堡		bao3	/an earthwork/castle/position of defense/stronghold/used in place names, often as phonetic bao for "burg" or "bad"/
堡		pu4	/variant of 鋪|铺[pu4]/used in place names/
堤		di1	/dike/Taiwan pr. [ti2]/
堦		jie1	/variant of 階|阶[jie1]/
堧		ruan2	/adjoin/
堨		e4	/dam/to stop/check/
堪		kan1	/to endure/may/can/
堭		huang2	/a dry moat outside a city wall/a dry ditch/
堮		e4	/a boundary/a border/
堯		Yao2	/surname Yao/Yao or Tang Yao (c. 2200 BC), one of Five legendary Emperors 五帝[wu3 di4], second son of Di Ku 帝嚳|帝喾[Di4 Ku4]/
堰		yan4	/weir/
報		bao4	/to announce/to inform/report/newspaper/recompense/revenge/CL:份[fen4],張|张[zhang1]/
堲		ji2	/hate/
堳		mei2	/low wall/
場		chang2	/threshing floor/classifier for events and happenings: spell, episode, bout/
場		chang3	/large place used for a specific purpose/stage/scene (of a play)/classifier for sporting or recreational activities/classifier for number of exams/
堵		du3	/to block up (a road, pipe etc)/to stop up (a hole)/(fig.) (of a person) choked up with anxiety or stress/wall (literary)/(classifier for walls)/
堽		gang1	/mound/
堿		jian3	/variant of 鹼|碱[jian3]/base/soda/
塁		lei3	/Japanese variant of 壘|垒/
塂		jiang3	/(dialect) hill/
塄		leng2	/elevated bank around a field/
塈		ji4	/(literary) to plaster/to pick up/to rest/
塊		kuai4	/lump (of earth)/chunk/piece/classifier for pieces of cloth, cake, soap etc/(coll.) classifier for money and currency units/
塋		ying2	/a grave/
塌		ta1	/to collapse/to droop/to settle down/
塍		cheng2	/raised path between fields/
塏		kai3	/dry terrain/
塑		su4	/to model (a figure) in clay/
塒		shi2	/hen roost/
塓		mi4	/to plaster/whitewash (wall)/
塔		ta3	/pagoda/tower/minaret/stupa (abbr. loanword from Sanskrit tapo)/CL:座[zuo4]/
塕		weng3	/flying dust (dialect)/dust/
塗		tu2	/to apply (paint etc)/to smear/to daub/to blot out/to scribble/to scrawl/(literary) mud/street/
塘		tang2	/dyke/embankment/pool or pond/hot-water bathing pool/
塙		que4	/truly/
塚		zhong3	/variant of 冢[zhong3]/burial mound/
塝		bang4	/the edge/border of a field/
塞		Sai1	/Serbia/Serbian/abbr. for 塞爾維亞|塞尔维亚[Sai1 er3 wei2 ya4]/
塞		sai1	/to stop up/to squeeze in/to stuff/cork/stopper/
塞		sai4	/strategic pass/tactical border position/
塞		se4	/to stop up/to stuff/to cope with/
塟		zang4	/old variant of 葬[zang4]/
塠		dui1	/old variant of 堆[dui1]/
塡		tian2	/variant of 填[tian2]/
塢		wu4	/dock/low wall/
塤		xun1	/ocarina/wind instrument consisting of an egg-shaped chamber with holes/
塥		ge2	/dry clay lump/
塩		yan2	/Japanese variant of 鹽|盐/
填		tian2	/to fill or stuff/(of a form etc) to fill in/
塬		yuan2	/plateau, esp. Loess Plateau of northwest China 黃土高原|黄土高原[Huang2 tu3 Gao1 yuan2]/
塱		lang3	/raised bank/mud wall/
塲		chang2	/variant of 場|场[chang2]/
塲		chang3	/variant of 場|场[chang3]/
塵		chen2	/dust/dirt/earth/
塹		qian4	/moat around a city/
塼		zhuan1	/variant of 甎|砖[zhuan1]/
塽		shuang3	/elevated prominent ground/
塾		shu2	/private school/
塿		lou3	/small mound/
墀		chi2	/courtyard/
墁		man4	/to plaster/
境		jing4	/border/place/condition/boundary/circumstances/territory/
墅		shu4	/villa/
墈		kan4	/cliff/
墉		yong1	/fortified wall/city wall/
墊		dian4	/pad/cushion/mat/to pad out/to fill a gap/to pay for sb/to advance (money)/
墐		jin3	/bury/plaster with mud/
墒		shang1	/plowed earth/soil moisture/furrow/
墓		mu4	/grave/tomb/mausoleum/
墖		ta3	/old variant of 塔[ta3]/
増		zeng1	/Japanese variant of 增[zeng1]/
墜		zhui4	/to fall/to drop/to weigh down/
墝		qiao1	/stony soil/
增		zeng1	/to increase/to expand/to add/
墟		xu1	/ruins/(literary) village/variant of 圩[xu1]/country fair/
墠		shan4	/level spot for sacrifices/
墦		fan2	/a grave/
墨		Mo4	/surname Mo/abbr. for 墨西哥[Mo4 xi1 ge1], Mexico/
墨		mo4	/ink stick/China ink/CL:塊|块[kuai4]/corporal punishment consisting of tattooing characters on the victim's forehead/
墩		dun1	/block/gate pillar/pier/classifier for clusters of plants/classifier for rounds in a card game: trick/(archaic) watchtower/
墪		dun1	/old variant of 墩[dun1]/
墫		zun1	/goblet/bottle/wine-jar/
墬		di4	/variant of 地[di4]/
墮		duo4	/to fall/to degenerate/
墰		tan2	/variant of 罈|坛[tan2]/
墳		fen2	/grave/tomb/CL:座[zuo4]/embankment/mound/ancient book/
墵		tan2	/old variant of 壜[tan2]/
墺		ao4	/building-plot/
墻		qiang2	/variant of 牆|墙[qiang2], wall/
墾		ken3	/to reclaim (land)/to cultivate/
壁		bi4	/wall/rampart/
壄		ye3	/erroneous variant of 野[ye3]/
壅		yong1	/to obstruct/to stop up/to heap soil around the roots of a plant/
壆		bo2	/mounded row of soil (in which crops are planted)/
壇		tan2	/platform/rostrum/altar/
壈		lan3	/disappointed/
壊		huai4	/Japanese variant of 壞|坏/
壋		dang4	/(dialect) earthen dyke in a river or rice paddy (for irrigation purposes)/
壌		rang3	/Japanese variant of 壤/
壎		xun1	/ancient porcelain wind-instrument/
壑		he4	/gully/ravine/Taiwan pr. [huo4]/
壒		ai4	/dust/mud/
壓		ya1	/to press/to push down/to keep under (control)/pressure/
壓		ya4	/see 壓根兒|压根儿[ya4 gen1 r5]/
壔		dao3	/column/cylinder/
壕		hao2	/moat/(military) trench/
壖		ruan2	/land on water edge or under wall/
壘		lei3	/rampart/base (in baseball)/to build with stones, bricks etc/
壙		kuang4	/tomb/
壚		lu2	/clay/shop/
壜		tan2	/variant of 罈|坛[tan2]/
壝		wei3	/mound/embankment/the earthen altar to the god of the soil/
壞		huai4	/bad/spoiled/broken/to break down/(suffix) to the utmost/
壟		long3	/ridge between fields/row of crops/grave mound/
壠		long3	/ridge between fields/row of crops/grave mound/old variant of 壟|垄/
壡		rui4	/variant of 睿[rui4]/
壢		li4	/hole, pit/
壤		rang3	/soil/earth/
壩		ba4	/dam/dike/embankment/CL:條|条[tiao2]/
壪		wan1	/col/gully/
士		Shi4	/surname Shi/
士		shi4	/member of the senior ministerial class (old)/scholar (old)/bachelor/honorific/soldier/noncommissioned officer/specialist worker/
壬		ren2	/ninth of the ten Heavenly Stems 十天干[shi2 tian1 gan1]/ninth in order/letter "I" or Roman "IX" in list "A, B, C", or "I, II, III" etc/ancient Chinese compass point: 345°/nona/
壭		xx5	/one of the characters used in kwukyel (phonetic "san"), an ancient Korean writing system/
壯		Zhuang4	/Zhuang ethnic group of Guangxi, the PRC's second most numerous ethnic group/
壯		zhuang4	/to strengthen/strong/robust/
壱		yi1	/Japanese variant of 壹[yi1]/
売		mai4	/Japanese variant of 賣|卖[mai4]/
壴		Zhu4	/surname Zhu/
壴		zhu4	/(archaic) drum/
壹		yi1	/one (banker's anti-fraud numeral)/
壺		hu2	/pot/classifier for bottled liquid/
壻		xu4	/variant of 婿[xu4]/
壼		kun3	/palace corridor/fig. women's quarters/women/
壽		Shou4	/surname Shou/
壽		shou4	/long life/old age/age/life/birthday/funerary/
壿		zun1	/goblet/bottle/wine-jar/
夀		shou4	/old variant of 壽|寿[shou4]/
夂		zhi3	/"walk slowly" component in Chinese characters/see also 冬字頭|冬字头[dong1 zi4 tou2]/
夅		jiang4	/old variant of 降[jiang4]/
夅		xiang2	/old variant of 降[xiang2]/
夆		feng2	/to butt (as horned animals)/
変		bian4	/Japanese variant of 變|变[bian4]/
夊		sui1	/see 夂[zhi3]/
夌		ling2	/to dawdle/the name of the father of the Emperor Yao/
夏		Xia4	/the Xia or Hsia dynasty c. 2000 BC/Xia of the Sixteen Kingdoms (407-432)/surname Xia/
夏		xia4	/summer/
夓		xia4	/old variant of 夏[xia4]/
夔		Kui2	/one-legged mountain demon of Chinese mythology/Chinese mythical figure who invented music and dancing/Chinese rain god/surname Kui/
夕		xi1	/dusk/evening/Taiwan pr. [xi4]/
外		wai4	/outside/in addition/foreign/external/
夗		yuan4	/to turn over when asleep/
夘		mao3	/variant of 卯[mao3]/
夙		su4	/morning/early/long-held/long-cherished/
多		duo1	/many/much/often/a lot of/numerous/more/in excess/how (to what extent)/multi-/Taiwan pr. [duo2] when it means "how"/
夜		ye4	/night/
夠		gou4	/enough (sufficient)/enough (too much)/(coll.) (before adj.) really/(coll.) to reach by stretching out/
夢		meng4	/dream/CL:場|场[chang2],個|个[ge4]/(bound form) to dream/
夣		meng4	/old variant of 夢|梦[meng4]/
夤		yin2	/late at night/
夥		huo3	/companion/partner/group/classifier for groups of people/to combine/together/
夥		huo3	/many/numerous/
大		da4	/big/huge/large/major/great/wide/deep/older (than)/oldest/eldest/greatly/very much/(dialect) father/father's elder or younger brother/
大		dai4	/see 大夫[dai4 fu5]/
天		tian1	/day/sky/heaven/
太		tai4	/highest/greatest/too (much)/very/extremely/
夫		fu1	/husband/man/manual worker/conscripted laborer (old)/
夫		fu2	/(classical) this, that/he, she, they/(exclamatory final particle)/(initial particle, introduces an opinion)/
夬		guai4	/decisive/
夭		yao1	/tender/gentle/to die prematurely/
央		yang1	/center/end/to beg/to plead/
夯		ben4	/variant of 笨[ben4]/
夯		hang1	/to tamp/(slang) popular/hot/
失		shi1	/to lose/to miss/to fail/
夶		bi3	/old variant of 比[bi3]/
夷		yi2	/non-Han people, esp. to the East of China/barbarians/to wipe out/to exterminate/to tear down/to raze/
夸		kua1	/see 夸克[kua1 ke4]/
夼		kuang3	/low ground/hollow/depression (used in Shandong place names)/
夾		jia1	/to press from either side/to place in between/to sandwich/to carry sth under armpit/wedged between/between/to intersperse/to mix/to mingle/clip/folder/Taiwan pr. [jia2]/
夾		jia2	/double-layered/lined (garment)/
夾		jia4	/Taiwan pr. used in 夾生|夹生[jia1 sheng1] and 夾竹桃|夹竹桃[jia1 zhu2 tao2]/
奄		Yan3	/surname Yan/
奄		yan1	/variant of 閹|阉[yan1]/to castrate/variant of 淹[yan1]/to delay/
奄		yan3	/suddenly/abruptly/hastily/to cover/to surround/
奇		ji1	/odd (number)/
奇		qi2	/strange/odd/weird/wonderful/surprisingly/unusually/
奈		nai4	/how can one help/
奉		feng4	/to offer (tribute)/to present respectfully (to superior, ancestor, deity etc)/to esteem/to revere/to believe in (a religion)/to wait upon/to accept orders (from superior)/
奌		dian3	/variant of 點|点[dian3]/
奎		kui2	/crotch/15th of the 28th constellations of Chinese astronomy/
奏		zou4	/to play music/to achieve/to present a memorial to the emperor (old)/
奐		Huan4	/surname Huan/
奐		huan4	/excellent/
契		qi4	/to carve/carved words/to agree/a contract/a deed/
奓		chi3	/old variant of 侈[chi3]/
奓		she1	/old variant of 奢[she1]/
奓		zha4	/to open/to spread/
奔		ben1	/to hurry/to rush/to run quickly/to elope/
奔		ben4	/to go to/to head for/towards/
奕		yi4	/abundant/graceful/
套		tao4	/to cover/to encase/cover/sheath/to overlap/to interleave/to model after/to copy/formula/harness/loop of rope/(fig.) to fish for/to obtain slyly/classifier for sets, collections/bend (of a river or mountain range, in place names)/tau (Greek letter Ττ)/
奘		zang4	/great/
奘		zhuang3	/fat/stout/
奚		Xi1	/surname Xi/
奚		xi1	/(literary) what?/where?/why?/
奜		fei3	/big/
奠		dian4	/to fix/to settle/a libation to the dead/
奡		ao4	/haughty/vigorous/
奢		she1	/extravagant/
奣		weng3	/clear and cloudless sky/
奧		Ao4	/Austria/Austrian/abbr. for 奧地利|奥地利[Ao4 di4 li4]/Olympic/Olympics/abbr. for 奧林匹克|奥林匹克[Ao4 lin2 pi3 ke4]/
奧		ao4	/obscure/mysterious/
奨		jiang3	/Japanese variant of 獎|奖[jiang3]/
奩		lian2	/bridal trousseau/
奪		duo2	/to seize/to take away forcibly/to wrest control of/to compete or strive for/to force one's way through/to leave out/to lose/
奫		yun1	/deep and broad (expanse of water)/abyss/
奬		jiang3	/variant of 獎|奖[jiang3]/
奭		Shi4	/surname Shi/
奭		shi4	/majestic manner/red/angry/
奮		fen4	/to exert oneself (bound form)/
奰		bi4	/anger/
女		nu:3	/female/woman/daughter/
女		ru3	/archaic variant of 汝[ru3]/
奴		nu2	/slave/
奶		nai3	/breast/milk/to breastfeed/
奸		jian1	/wicked/crafty/traitor/variant of 姦|奸[jian1]/
她		ta1	/she/
奼		cha4	/beautiful/see 奼紫嫣紅|姹紫嫣红[cha4 zi3 yan1 hong2]/
好		hao3	/good/well/proper/good to/easy to/very/so/(suffix indicating completion or readiness)/(of two people) close/on intimate terms/(after a personal pronoun) hello/
好		hao4	/to be fond of/to have a tendency to/to be prone to/
妁		Shuo4	/surname Suo/
妁		shuo4	/matchmaker/see 媒妁[mei2 shuo4]/
如		ru2	/as/as if/such as/
妃		fei1	/imperial concubine/
妄		wang4	/absurd/fantastic/presumptuous/rash/
妅		hong2	/old variant of 娂[hong2]/
妉		dan1	/old variant of 媅[dan1]/
妊		ren4	/pregnant/pregnancy/
妍		yan2	/beautiful/
妏		wen4	/(used in female names)/
妒		du4	/to envy (success, talent)/jealous/
妓		ji4	/prostitute/
妖		yao1	/goblin/witch/devil/bewitching/enchanting/monster/phantom/demon/
妗		jin4	/wife of mother's brother/
妙		miao4	/clever/wonderful/
妚		pei1	/variant of 胚[pei1]/embryo/
